mov_id,fecha,mes,anio,cuenta_id,contraparte_id,categoria_id,instrumento_id,descripcion,monto,moneda,tasa_cambio
20240807-002,2024-08-07,8,2024,CTA_014,,,,Dinero dado por Abuelita,5000,CLP,
20240807-003,2024-08-07,8,2024,,CTR_001,,,Compra de termometro pagado para septiembre,10000,CLP,
20240807-004,2024-08-07,8,2024,,,,INS_001,Compra de termometro pagado para septiembre,-10000,CLP,
20240807-005,2024-08-07,8,2024,,CTR_001,,,Compra de pesa y termometro con pago en septiembre,11360,CLP,
20240807-006,2024-08-07,8,2024,,,,INS_001,Compra de pesa y termometro con pago en septiembre,-11360,CLP,
20240807-007,2024-08-07,8,2024,,,,INS_001,Compra en Dunkin Donuts,-7780,CLP,
20240807-008,2024-08-07,8,2024,,,,INS_030,Compra en Dunkin Donuts,7780,CLP,
20240807-009,2024-08-07,8,2024,,CTR_008,,,Compra de Capucchino de Deivi,3840,CLP,
20240807-010,2024-08-07,8,2024,,,,INS_030,Compra de Capucchino de Deivi,-3840,CLP,
20240807-011,2024-08-07,8,2024,,,CAT_003,,Compra de latte en Dunkin,3940,CLP,
20240807-012,2024-08-07,8,2024,,,,INS_030,Compra de latte en Dunkin,-3940,CLP,
20240807-013,2024-08-07,8,2024,,,CAT_003,,Salida al El Pasaje,8140,CLP,
20240807-014,2024-08-07,8,2024,CTA_004,,,,Salida al El Pasaje,-8140,CLP,
20240807-015,2024-08-07,8,2024,,CTR_001,,,Compra de Coenzima Q10,7400,CLP,
20240807-016,2024-08-07,8,2024,,,,INS_001,Compra de Coenzima Q10,-7400,CLP,
20240808-001,2024-08-08,8,2024,,CTR_001,,,Compra en Panadería,5240,CLP,
20240808-002,2024-08-08,8,2024,,,,INS_001,Compra en Panadería,-5240,CLP,
20240808-003,2024-08-08,8,2024,,,CAT_002,,Compra de pastilleros de Laura,2600,CLP,
20240808-004,2024-08-08,8,2024,,,,INS_001,Compra de pastilleros de Laura,-2600,CLP,
20240808-005,2024-08-08,8,2024,,CTR_001,,,Pago de patinage en Inspira Kids,20000,CLP,
20240808-006,2024-08-08,8,2024,,,,INS_001,Pago de patinage en Inspira Kids,-20000,CLP,
20240808-007,2024-08-08,8,2024,,CTR_001,,,Compora en KFC,28310,CLP,
20240808-008,2024-08-08,8,2024,,,,INS_002,Compora en KFC,-28310,CLP,
20240809-001,2024-08-09,8,2024,,CTR_001,,,Traspaso de Fondos,-60000,CLP,
20240809-002,2024-08-09,8,2024,,CTR_024,,,Traspaso de Fondos,60000,CLP,
20240810-001,2024-08-10,8,2024,CTA_014,,,,Pago de saldo a favor,-5000,CLP,
20240810-002,2024-08-10,8,2024,,CTR_020,,,Pago de saldo a favor,5000,CLP,
20240811-001,2024-08-11,8,2024,CTA_014,,,,Prestamo de dinero,-20000,CLP,
20240811-002,2024-08-11,8,2024,,CTR_001,,,Prestamo de dinero,20000,CLP,
20240811-003,2024-08-11,8,2024,,CTR_001,,,Compra en carniceria,18649,CLP,
20240811-004,2024-08-11,8,2024,,,,INS_001,Compra en carniceria,-18649,CLP,
20240811-005,2024-08-11,8,2024,,,,INS_001,Pago de HBO Max,-9990,CLP,
20240811-006,2024-08-11,8,2024,,,,INS_016,Pago de HBO Max,9990,CLP,
20240813-001,2024-08-13,8,2024,CTA_004,,,,Prestamo de Money,-2000,CLP,
20240813-002,2024-08-13,8,2024,,CTR_001,,,Prestamo de Money,2000,CLP,
20240813-003,2024-08-13,8,2024,,CTR_025,,,Aporte de capital a empresa,31125,CLP,
20240813-004,2024-08-13,8,2024,,,,INS_002,Aporte de capital a empresa,-31125,CLP,
20240814-001,2024-08-14,8,2024,CTA_014,,,,Prestamo de dinero,-20000,CLP,
20240814-002,2024-08-14,8,2024,,CTR_001,,,Prestamo de dinero,20000,CLP,
20240814-003,2024-08-14,8,2024,,,,INS_001,Compra de huevos,-12000,CLP,
20240814-004,2024-08-14,8,2024,,,,INS_030,Compra de huevos,12000,CLP,
20240814-005,2024-08-14,8,2024,,CTR_025,,,Aporte de 15 huevos,4100,CLP,
20240814-006,2024-08-14,8,2024,,,,INS_030,Aporte de 15 huevos,-4100,CLP,
20240814-007,2024-08-14,8,2024,,CTR_001,,,Compra de bandeja de huevo,7900,CLP,
20240814-008,2024-08-14,8,2024,,,,INS_030,Compra de bandeja de huevo,-7900,CLP,
20240814-009,2024-08-14,8,2024,,CTR_001,,,Compra en Feria,10650,CLP,
20240814-010,2024-08-14,8,2024,,,,INS_001,Compra en Feria,-10650,CLP,
20240814-011,2024-08-14,8,2024,,CTR_025,,,Compra de plasticos,1332,CLP,
20240814-012,2024-08-14,8,2024,,,,INS_001,Compra de plasticos,-1332,CLP,
20240814-013,2024-08-14,8,2024,,CTR_025,,,Compra de guante de nitrilo y canoa,5620,CLP,
20240814-014,2024-08-14,8,2024,,,,INS_001,Compra de guante de nitrilo y canoa,-5620,CLP,
20240814-015,2024-08-14,8,2024,,CTR_025,,,Compra de bolsas de plastico,2120,CLP,
20240814-016,2024-08-14,8,2024,,,,INS_001,Compra de bolsas de plastico,-2120,CLP,
20240814-017,2024-08-14,8,2024,,CTR_025,,,Compra de Maiz y Coca colas,7050,CLP,
20240814-018,2024-08-14,8,2024,,,,INS_001,Compra de Maiz y Coca colas,-7050,CLP,
20240814-019,2024-08-14,8,2024,,,,INS_005,Compra de Lider,-20420,CLP,
20240814-020,2024-08-14,8,2024,,,,INS_030,Compra de Lider,20420,CLP,
20240814-021,2024-08-14,8,2024,,CTR_025,,,Compra de cobertura y mostacilla,8240,CLP,
20240814-022,2024-08-14,8,2024,,,,INS_030,Compra de cobertura y mostacilla,-8240,CLP,
20240814-023,2024-08-14,8,2024,,CTR_001,,,Compra de mercadería de Lorena,12180,CLP,
20240814-024,2024-08-14,8,2024,,,,INS_030,Compra de mercadería de Lorena,-12180,CLP,
20240814-025,2024-08-14,8,2024,CTA_014,,,,Dinero devuelto de prestamo,2000,CLP,
20240814-026,2024-08-14,8,2024,,CTR_001,,,Dinero devuelto de prestamo,-2000,CLP,
20240815-001,2024-08-15,8,2024,,,CAT_002,,Gasto en Canva,690,CLP,
20240815-002,2024-08-15,8,2024,,,,INS_001,Gasto en Canva,-690,CLP,
20240816-001,2024-08-16,8,2024,CTA_004,,,,Prestamo para carga de Gasolina,-30000,CLP,
20240816-002,2024-08-16,8,2024,,CTR_001,,,Prestamo para carga de Gasolina,30000,CLP,
20240816-003,2024-08-16,8,2024,,,,INS_005,Pago de Youtube Premium,-9200,CLP,
20240816-004,2024-08-16,8,2024,,,,INS_016,Pago de Youtube Premium,9200,CLP,
20240817-001,2024-08-17,8,2024,,,CAT_013,,Entrada para Cine,3300,CLP,
20240817-002,2024-08-17,8,2024,,,,INS_001,Entrada para Cine,-3300,CLP,
20240817-003,2024-08-17,8,2024,,,,INS_005,Compra en Lider,-6990,CLP,
20240817-004,2024-08-17,8,2024,,,,INS_030,Compra en Lider,6990,CLP,
20240817-005,2024-08-17,8,2024,,CTR_001,,,Compra de bolsa de basura,2000,CLP,
20240817-006,2024-08-17,8,2024,,,,INS_030,Compra de bolsa de basura,-2000,CLP,
20240817-007,2024-08-17,8,2024,,,CAT_003,,Compra de chocolate ,4990,CLP,
20240817-008,2024-08-17,8,2024,,,,INS_030,Compra de chocolate ,-4990,CLP,
20240818-001,2024-08-18,8,2024,CTA_004,,,,Abono de 50k y 7k de medicamento,57000,CLP,
20240818-002,2024-08-18,8,2024,,CTR_001,,,Abono de 50k y 7k de medicamento,-57000,CLP,
20240816-005,2024-08-16,8,2024,,,CAT_019,,"Pago de intereses por prestamo, mas 181 de ajuste de dolar",7888,CLP,
20240816-006,2024-08-16,8,2024,,,,INS_002,"Pago de intereses por prestamo, mas 181 de ajuste de dolar",-7888,CLP,
20240818-003,2024-08-18,8,2024,,CTR_001,,,Compra de comida de Luna,26890,CLP,
20240818-004,2024-08-18,8,2024,,,,INS_005,Compra de comida de Luna,-26890,CLP,
20240818-005,2024-08-18,8,2024,,CTR_001,,,Compra de medicamento de Diego,6990,CLP,
20240818-006,2024-08-18,8,2024,,,,INS_005,Compra de medicamento de Diego,-6990,CLP,
20240820-001,2024-08-20,8,2024,CTA_004,,,,Pago de compra de pan,2660,CLP,
20240820-002,2024-08-20,8,2024,,CTR_001,,,Pago de compra de pan,-2660,CLP,
20240821-001,2024-08-21,8,2024,CTA_004,,,,20 de prestamo y 20 para comprar en feria,40000,CLP,
20240821-002,2024-08-21,8,2024,,CTR_001,,,20 de prestamo y 20 para comprar en feria,-40000,CLP,
20240821-003,2024-08-21,8,2024,CTA_014,,,,Prestamo de dinero,-20000,CLP,
20240821-004,2024-08-21,8,2024,,CTR_001,,,Prestamo de dinero,20000,CLP,
20240820-003,2024-08-20,8,2024,,,CAT_008,,Pago de transporte,1000,CLP,
20240820-004,2024-08-20,8,2024,CTA_014,,,,Pago de transporte,-1000,CLP,
20240819-001,2024-08-19,8,2024,,,CAT_003,,Compra de Café,1500,CLP,
20240819-002,2024-08-19,8,2024,,,,INS_005,Compra de Café,-1500,CLP,
20240819-003,2024-08-19,8,2024,,CTR_001,,,Compra de pan,2660,CLP,
20240819-004,2024-08-19,8,2024,,,,INS_005,Compra de pan,-2660,CLP,
20240820-005,2024-08-20,8,2024,,CTR_025,,,Compra de decoración y escencia,7190,CLP,
20240820-006,2024-08-20,8,2024,,,,INS_005,Compra de decoración y escencia,-7190,CLP,
20240820-007,2024-08-20,8,2024,,CTR_025,,,Compra de pastico y stickers,2860,CLP,
20240820-008,2024-08-20,8,2024,,,,INS_005,Compra de pastico y stickers,-2860,CLP,
20240820-009,2024-08-20,8,2024,,CTR_025,,,Compra de pasticos,722,CLP,
20240820-010,2024-08-20,8,2024,,,,INS_005,Compra de pasticos,-722,CLP,
20240820-011,2024-08-20,8,2024,,CTR_019,,,Compra de mercadería para Abuelita,13462,CLP,
20240820-012,2024-08-20,8,2024,,,,INS_005,Compra de mercadería para Abuelita,-13462,CLP,
20240820-013,2024-08-20,8,2024,,CTR_001,,,Compra de Leche y Polvo de Hornear,2114,CLP,
20240820-014,2024-08-20,8,2024,,,,INS_005,Compra de Leche y Polvo de Hornear,-2114,CLP,
20240821-005,2024-08-21,8,2024,,CTR_001,,,Compra de frutas en feria,3150,CLP,
20240821-006,2024-08-21,8,2024,,,,INS_005,Compra de frutas en feria,-3150,CLP,
20240819-005,2024-08-19,8,2024,,,CAT_012,,Pago de MasterMind,13604,CLP,
20240819-006,2024-08-19,8,2024,,,,INS_006,Pago de MasterMind,-13604,CLP,
20240820-015,2024-08-20,8,2024,CTA_014,,,,Pago parcial de compra de mercadería,3000,CLP,
20240820-016,2024-08-20,8,2024,,CTR_019,,,Pago parcial de compra de mercadería,-3000,CLP,
20240822-001,2024-08-22,8,2024,,CTR_001,,,Compra de carcasa de Diego,23750,CLP,
20240822-002,2024-08-22,8,2024,,,,INS_005,Compra de carcasa de Diego,-23750,CLP,
20240823-001,2024-08-23,8,2024,CTA_014,,,,Pago de compra de mercadería,10000,CLP,
20240823-002,2024-08-23,8,2024,,CTR_019,,,Pago de compra de mercadería,-10000,CLP,
20240823-003,2024-08-23,8,2024,,,CAT_002,,Pago en Monedas,462,CLP,
20240823-004,2024-08-23,8,2024,,CTR_019,,,Pago en Monedas,-462,CLP,
20240806-023,2024-08-06,8,2024,,CTR_003,,,Cobro de Spotifty,1500,CLP,
20240806-024,2024-08-06,8,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20240806-025,2024-08-06,8,2024,,CTR_005,,,Cobro de Spotifty,1500,CLP,
20240806-026,2024-08-06,8,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20240806-027,2024-08-06,8,2024,,CTR_012,,,Cobro de Spotifty,1500,CLP,
20240806-028,2024-08-06,8,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20240806-029,2024-08-06,8,2024,,CTR_021,,,Cobro de Spotifty,1500,CLP,
20240806-030,2024-08-06,8,2024,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20240816-007,2024-08-16,8,2024,,CTR_003,,,Cobro de Youtube Premium,2500,CLP,
20240816-008,2024-08-16,8,2024,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20240816-009,2024-08-16,8,2024,,CTR_004,,,Cobro de Youtube Premium,2500,CLP,
20240816-010,2024-08-16,8,2024,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20240816-011,2024-08-16,8,2024,,CTR_001,,,Cobro de Youtube Premium,7500,CLP,
20240816-012,2024-08-16,8,2024,,,,INS_016,Cobro de Youtube Premium,-7500,CLP,
20240824-001,2024-08-24,8,2024,,CTR_006,,,Cobro de Pack 5x5,7000,CLP,
20240824-002,2024-08-24,8,2024,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20240824-003,2024-08-24,8,2024,,CTR_004,,,Cobro de Pack 5x5,7000,CLP,
20240824-004,2024-08-24,8,2024,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20240824-005,2024-08-24,8,2024,,CTR_016,,,Cobro de Pack 5x5,6000,CLP,
20240824-006,2024-08-24,8,2024,,,,INS_016,Cobro de Pack 5x6,-6000,CLP,
20240824-007,2024-08-24,8,2024,,CTR_001,,,Cobro de McAfee,5990,CLP,
20240824-008,2024-08-24,8,2024,,,,INS_014,Cobro de McAfee,-5990,CLP,
20240824-009,2024-08-24,8,2024,,CTR_001,,,Cobro de Office 364,6990,CLP,
20240824-010,2024-08-24,8,2024,,,,INS_015,Cobro de Office 365,-6990,CLP,
20240824-011,2024-08-24,8,2024,,CTR_001,,,Cobro de Cuota PC,53533,CLP,
20240824-012,2024-08-24,8,2024,,,,INS_026,Cobro de Cuota PC,-53533,CLP,
20240824-013,2024-08-24,8,2024,,,CAT_026,,Cobro de Monitor,-30000,CLP,
20240824-014,2024-08-24,8,2024,,CTR_011,,,Cobro de Monitor,30000,CLP,
20240826-001,2024-08-26,8,2024,,,CAT_026,,Cobro de PC Marcos,-52000,CLP,
20240825-001,2024-08-25,8,2024,,CTR_011,,,Cobro de PC Marcos,52000,CLP,
20240823-005,2024-08-23,8,2024,CTA_004,,,,Pago parcial de deuda,100700,CLP,
20240823-006,2024-08-23,8,2024,,CTR_001,,,Pago parcial de deuda,-100700,CLP,
20240823-007,2024-08-23,8,2024,CTA_004,,,,Dinero para pago de starken,4000,CLP,
20240823-008,2024-08-23,8,2024,,CTR_001,,,Dinero para pago de starken,-4000,CLP,
20240823-009,2024-08-23,8,2024,,,,INS_005,Compra de entradas para evento de USM,-13200,CLP,
20240823-010,2024-08-23,8,2024,,,,INS_030,Compra de entradas para evento de USM,13200,CLP,
20240823-011,2024-08-23,8,2024,,CTR_001,,,Pago de encomienda Starken,3960,CLP,
20240823-012,2024-08-23,8,2024,,,,INS_005,Pago de encomienda Starken,-3960,CLP,
20240823-013,2024-08-23,8,2024,CTA_011,,,,Traspaso de Fondos,6000,CLP,
20240823-014,2024-08-23,8,2024,,,,INS_002,Traspaso de Fondos,-6000,CLP,
20240825-002,2024-08-25,8,2024,,,CAT_026,,Dinero para locomoción de padres,-5000,CLP,
20240825-003,2024-08-25,8,2024,CTA_014,,,,Dinero para locomoción de padres,5000,CLP,
20240823-015,2024-08-23,8,2024,,CTR_019,,,Cobro de entrada a velada,6600,CLP,
20240823-016,2024-08-23,8,2024,,,,INS_030,Cobro de entrada a velada,-6600,CLP,
20240823-017,2024-08-23,8,2024,,,CAT_013,,Cobro de entrada a velada,6600,CLP,
20240823-018,2024-08-23,8,2024,,,,INS_030,Cobro de entrada a velada,-6600,CLP,
20240821-007,2024-08-21,8,2024,,,CAT_026,,Cashback Rappi card,-1158,CLP,
20240821-008,2024-08-21,8,2024,,,,INS_005,Cashback Rappi card,1158,CLP,
20240824-015,2024-08-24,8,2024,,CTR_001,,,Pago de carga de Gasolina,30000,CLP,
20240824-016,2024-08-24,8,2024,,,,INS_005,Pago de carga de Gasolina,-30000,CLP,
20240824-017,2024-08-24,8,2024,,,CAT_013,,Pago de ChatGPT,18680,CLP,
20240824-018,2024-08-24,8,2024,,,,INS_006,Pago de ChatGPT,-18680,CLP,
20240824-019,2024-08-24,8,2024,,CTR_019,,,Pago de viaje de Uber,6597,CLP,
20240824-020,2024-08-24,8,2024,,,,INS_005,Pago de viaje de Uber,-6597,CLP,
20240825-004,2024-08-25,8,2024,,,CAT_002,,Pago parcial de Canva PRO,1190,CLP,
20240825-005,2024-08-25,8,2024,,,,INS_005,Pago parcial de Canva PRO,-1190,CLP,
20240825-006,2024-08-25,8,2024,,,CAT_002,,Pago superCHAT Youtube,2500,CLP,
20240825-007,2024-08-25,8,2024,,,,INS_005,Pago superCHAT Youtube,-2500,CLP,
20240823-019,2024-08-23,8,2024,CTA_004,,,,Pago de Tarjeta Rappi Card,-143950,CLP,
20240823-020,2024-08-23,8,2024,,,,INS_005,Pago de Tarjeta Rappi Card,143950,CLP,
20240824-021,2024-08-24,8,2024,CTA_014,,,,Dinero para pago de salida,20000,CLP,
20240824-022,2024-08-24,8,2024,,CTR_019,,,Dinero para pago de salida,-20000,CLP,
20240824-023,2024-08-24,8,2024,CTA_004,,,,Pago de Pack 5x5,14000,CLP,
20240824-024,2024-08-24,8,2024,,CTR_006,,,Pago de Pack 5x5,-14000,CLP,
20240825-008,2024-08-25,8,2024,CTA_004,,,,Compra de SSD,-65781,CLP,
20240825-009,2024-08-25,8,2024,,CTR_020,,,Compra de SSD,65781,CLP,
20240825-010,2024-08-25,8,2024,,,CAT_026,,Pago de comisión por compra de ssd,-1645,CLP,
20240825-011,2024-08-25,8,2024,,CTR_020,,,Pago de comisión por compra de ssd,1645,CLP,
20240825-012,2024-08-25,8,2024,CTA_014,,,,Dinero parcial para pago de SSD,42000,CLP,
20240825-013,2024-08-25,8,2024,,CTR_020,,,Dinero parcial para pago de SSD,-42000,CLP,
20240826-002,2024-08-26,8,2024,,,,INS_005,Compra en Cafeteria,-48400,CLP,
20240826-003,2024-08-26,8,2024,,,,INS_030,Compra en Cafeteria,48400,CLP,
20240826-004,2024-08-26,8,2024,,CTR_006,,,Cobro de cafeteria,6930,CLP,
20240826-005,2024-08-26,8,2024,,,,INS_030,Cobro de cafeteria,-6930,CLP,
20240826-006,2024-08-26,8,2024,CTA_014,,,,Pago de salida a cafeteria,7000,CLP,
20240826-007,2024-08-26,8,2024,,CTR_006,,,Pago de salida a cafeteria,-7000,CLP,
20240826-008,2024-08-26,8,2024,CTA_004,,,,Pago de comida de chiquillos,29020,CLP,
20240826-009,2024-08-26,8,2024,,,,INS_030,Pago de comida de chiquillos,-29020,CLP,
20240826-010,2024-08-26,8,2024,,,CAT_003,,Compra en Cafeteria,12380,CLP,
20240826-011,2024-08-26,8,2024,,,,INS_030,Compra en Cafeteria,-12380,CLP,
20240826-012,2024-08-26,8,2024,,,CAT_003,,Compra de Sushi,11280,CLP,
20240826-013,2024-08-26,8,2024,,,,INS_005,Compra de Sushi,-11280,CLP,
20240826-014,2024-08-26,8,2024,,,,INS_006,Pago de ChatGPT,-18620,CLP,
20240826-015,2024-08-26,8,2024,,,,INS_016,Pago de ChatGPT,18620,CLP,
20240826-016,2024-08-26,8,2024,,CTR_013,,,Cobro de ChatGPT,4748,CLP,
20240826-017,2024-08-26,8,2024,,,,INS_016,Cobro de ChatGPT,-4748,CLP,
20240826-018,2024-08-26,8,2024,,CTR_007,,,Cobro de ChatGPT,4748,CLP,
20240826-019,2024-08-26,8,2024,,,,INS_016,Cobro de ChatGPT,-4748,CLP,
20240826-020,2024-08-26,8,2024,,CTR_017,,,Cobro de ChatGPT,4748,CLP,
20240826-021,2024-08-26,8,2024,,,,INS_016,Cobro de ChatGPT,-4748,CLP,
20240826-022,2024-08-26,8,2024,,,CAT_026,,Ingresos por suscripciones,-6843,CLP,
20240826-023,2024-08-26,8,2024,,,,INS_016,Ingresos por suscripciones,6843,CLP,
20240826-024,2024-08-26,8,2024,,,CAT_002,,Diferencia de pesos,70,CLP,
20240826-025,2024-08-26,8,2024,,,,INS_030,Diferencia de pesos,-70,CLP,
20240827-001,2024-08-27,8,2024,,,CAT_002,,Pago de Canvas PRO,1190,CLP,
20240827-002,2024-08-27,8,2024,,,,INS_005,Pago de Canvas PRO,-1190,CLP,
20240828-001,2024-08-28,8,2024,,CTR_025,,,Pago de viaje a Santiago,12000,CLP,
20240828-002,2024-08-28,8,2024,,,,INS_005,Pago de viaje a Santiago,-12000,CLP,
20240828-003,2024-08-28,8,2024,,CTR_022,,,Cobro de ChatGPT,4748,CLP,
20240828-004,2024-08-28,8,2024,,,,INS_016,Cobro de ChatGPT,-4748,CLP,
20240828-005,2024-08-28,8,2024,CTA_004,,,,Pago de ChatGPT,4800,CLP,
20240828-006,2024-08-28,8,2024,,CTR_022,,,Pago de ChatGPT,-4800,CLP,
20240828-007,2024-08-28,8,2024,CTA_004,,,,Pago de ChatGPT,6331,CLP,
20240828-008,2024-08-28,8,2024,,CTR_007,,,Pago de ChatGPT,-6331,CLP,
20240828-009,2024-08-28,8,2024,CTA_004,,,,Pago de ChatGPT,6331,CLP,
20240828-010,2024-08-28,8,2024,,CTR_017,,,Pago de ChatGPT,-6331,CLP,
20240828-011,2024-08-28,8,2024,CTA_004,,,,Pago de deudas de Marcos,82000,CLP,
20240828-012,2024-08-28,8,2024,,CTR_011,,,Pago de deudas de Marcos,-82000,CLP,
20240828-013,2024-08-28,8,2024,CTA_004,,,,Traspaso de Fondos,-2000,CLP,
20240828-014,2024-08-28,8,2024,CTA_009,,,,Traspaso de Fondos,2000,CLP,
20240827-003,2024-08-27,8,2024,,,CAT_002,,Pago de cuota 3 de Monitor,29650,CLP,
20240827-004,2024-08-27,8,2024,CTA_004,,,,Pago de cuota 3 de Monitor,-29650,CLP,
20240828-015,2024-08-28,8,2024,CTA_004,,,,Traspaso de Fondos,20000,CLP,
20240828-016,2024-08-28,8,2024,CTA_014,,,,Traspaso de Fondos,-20000,CLP,
20240826-026,2024-08-26,8,2024,,,,INS_002,Compra de Entrada a Sinfonica Viña,-37920,CLP,
20240826-027,2024-08-26,8,2024,,,,INS_030,Compra de Entrada a Sinfonica Viña,37920,CLP,
20240828-017,2024-08-28,8,2024,,,CAT_013,,Compra de Entrada a Sinfonica Viña,18975,CLP,
20240828-018,2024-08-28,8,2024,,,,INS_030,Compra de Entrada a Sinfonica Viña,-18975,CLP,
20240828-019,2024-08-28,8,2024,,CTR_019,,,Compra de Entrada a Sinfonica Viña,18975,CLP,
20240828-020,2024-08-28,8,2024,,,,INS_030,Compra de Entrada a Sinfonica Viña,-18975,CLP,
20240829-001,2024-08-29,8,2024,CTA_004,,,,Pago de deuda,17990,CLP,
20240829-002,2024-08-29,8,2024,,CTR_004,,,Pago de deuda,-17990,CLP,
20240830-001,2024-08-30,8,2024,CTA_004,,,,Pago de TGR,-1430,CLP,
20240830-002,2024-08-30,8,2024,,CTR_001,,,Pago de TGR,1430,CLP,
20240830-003,2024-08-30,8,2024,CTA_004,,,,Pago de Stickers,-2796,CLP,
20240830-004,2024-08-30,8,2024,,CTR_025,,,Pago de Stickers,2796,CLP,
20240830-005,2024-08-30,8,2024,,,CAT_026,,Regalo de Libro,-8000,CLP,
20240830-006,2024-08-30,8,2024,CTA_004,,,,Regalo de Libro,8000,CLP,
20240830-007,2024-08-30,8,2024,,,CAT_012,,Compra de dos libros,23000,CLP,
20240830-008,2024-08-30,8,2024,CTA_004,,,,Compra de dos libros,-23000,CLP,
20240830-009,2024-08-30,8,2024,CTA_004,,,,Compra de joyas a empresa,-129000,CLP,
20240830-010,2024-08-30,8,2024,,CTR_025,,,Compra de joyas a empresa,129000,CLP,
20240830-011,2024-08-30,8,2024,,,CAT_008,,Carga de saldo a BIP!,2000,CLP,
20240830-012,2024-08-30,8,2024,,,,INS_005,Carga de saldo a BIP!,-2000,CLP,
20240830-013,2024-08-30,8,2024,,CTR_025,,,Pago de viaje a Santiago de Vuelta,8260,CLP,
20240830-014,2024-08-30,8,2024,,,,INS_005,Pago de viaje a Santiago de Vuelta,-8260,CLP,
20240830-015,2024-08-30,8,2024,,,,INS_005,Compra en Papas Jhons,-30200,CLP,
20240830-016,2024-08-30,8,2024,,,,INS_030,Compra en Papas Jhons,30200,CLP,
20240830-017,2024-08-30,8,2024,,CTR_001,,,Pago de viaje a Uber,4696,CLP,
20240830-018,2024-08-30,8,2024,,,,INS_005,Pago de viaje a Uber,-4696,CLP,
20240831-001,2024-08-31,8,2024,,,CAT_026,,Dinero dado por abuelita Nelly,-3000,CLP,
20240831-002,2024-08-31,8,2024,CTA_014,,,,Dinero dado por abuelita Nelly,3000,CLP,
20240830-019,2024-08-30,8,2024,,,CAT_008,,Gasto en Locomoción,1000,CLP,
20240830-020,2024-08-30,8,2024,CTA_014,,,,Gasto en Locomoción,-1000,CLP,
20240831-003,2024-08-31,8,2024,CTA_004,,,,Pago de compras en Feria,24400,CLP,
20240831-004,2024-08-31,8,2024,,CTR_001,,,Pago de compras en Feria,-24400,CLP,
20240831-005,2024-08-31,8,2024,CTA_004,,,,Pago de compra en Unimarc,30930,CLP,
20240831-006,2024-08-31,8,2024,,CTR_001,,,Pago de compra en Unimarc,-30930,CLP,
20240831-007,2024-08-31,8,2024,CTA_004,,,,Pago de deuda,12000,CLP,
20240831-008,2024-08-31,8,2024,,CTR_016,,,Pago de deuda,-12000,CLP,
20240831-009,2024-08-31,8,2024,,CTR_001,,,Compra en Feria,9600,CLP,
20240831-010,2024-08-31,8,2024,,,,INS_005,Compra en Feria,-9600,CLP,
20240831-011,2024-08-31,8,2024,,CTR_001,,,Compra en Feria,3600,CLP,
20240831-012,2024-08-31,8,2024,,,,INS_005,Compra en Feria,-3600,CLP,
20240831-013,2024-08-31,8,2024,,CTR_001,,,Compra en Feria,11200,CLP,
20240831-014,2024-08-31,8,2024,,,,INS_005,Compra en Feria,-11200,CLP,
20240831-015,2024-08-31,8,2024,,CTR_001,,,Compra en Unimarc,30930,CLP,
20240831-016,2024-08-31,8,2024,,,,INS_005,Compra en Unimarc,-30930,CLP,
20240901-001,2024-09-01,9,2024,,,CAT_003,,Compra de MiniDonas,1000,CLP,
20240901-002,2024-09-01,9,2024,CTA_014,,,,Compra de MiniDonas,-1000,CLP,
20240902-001,2024-09-02,9,2024,CTA_004,,,,Traspaso de Fondos,-9990,CLP,
20240902-002,2024-09-02,9,2024,CTA_009,,,,Traspaso de Fondos,9990,CLP,
20240902-003,2024-09-02,9,2024,CTA_004,,,,Pago de ChatGPT,4800,CLP,
